STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,5/28/2011,10.51,",,W",1516,",,X",1516,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,68,",,X",46,",,X",,,230,",,X",230,",,X",,,28,",,X",28,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,5/29/2011,8.28,",,W",1511,",,X",1107,",,W",0.01,",,X,2400",,,0,",,X",0,",,X",,,75,",,X",49,",,X",,,320,",,X",150,",,X",,,21,",,X",21,",,X",1,",,X",1,",,X",,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,5/30/2011,15.21,",,W",1623,",,X",1621,",,W",0.05,",,X,2400",,,0,"T,,Z",0,",,X",,,73,",,X",48,",,X",,,260,",,X",260,",,X",,,42.9,",,X",51.9,",,X",1,",,X",1,",,X",1,",,X",,,1,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,5/31/2011,12.3,",,W",1654,",,X",1712,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,79,",,X",34,",,X",,,150,",,X",150,",,X",,,32,",,X",38,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/1/2011,8.05,",,W",1451,",,X",1451,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,82,",,X",48,",,X",,,70,",,X",70,",,X",,,21,",,X",23.9,",,X",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/2/2011,22.37,",,W",207,",,X",1655,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,91,",,X",57,",,X",,,180,",,X",210,",,X",,,36.9,",,X",46.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/3/2011,7.38,",,W",1721,",,X",1242,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,75,",,X",46,",,X",,,30,",,X",100,",,X",,,16.1,",,X",21,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/4/2011,8.5,",,W",1805,",,X",1524,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,78,",,X",48,",,X",,,110,",,X",100,",,X",,,17,",,X",23,",,X",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/5/2011,8.28,",,W",2137,",,X",2137,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,90,",,X",54,",,X",,,170,",,X",170,",,X",,,19.9,",,X",23.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/6/2011,12.97,",,W",1301,",,X",1300,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,90,",,X",56,",,X",,,160,",,X",150,",,X",,,36,",,X",45,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/7/2011,8.28,",,W",113,",,X",938,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,86,",,X",53,",,X",,,270,",,X",240,",,X",,,17.9,",,X",21.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/8/2011,11.86,",,W",2011,",,X",2010,",,W",0.04,",,X,2400",,,0,",,X",0,",,X",,,79,",,X",52,",,X",,,120,",,X",120,",,X",,,32,",,X",40,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/9/2011,10.51,",,W",52,",,X",54,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,67,",,X",52,",,X",,,110,",,X",120,",,X",,,25.1,",,X",31.1,",,X",1,",,W",,,,,,,,,,,,,1,",,X",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/10/2011,12.97,",,W",2128,",,X",2127,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,75,",,X",45,",,X",,,150,",,X",150,",,X",,,34.9,",,X",42.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/11/2011,12.97,",,W",1315,",,X",1314,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,81,",,X",53,",,X",,,220,",,X",220,",,X",,,38.9,",,X",53.9,",,X",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/12/2011,8.05,",,W",1641,",,X",1730,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,86,",,X",46,",,X",,,80,",,X",80,",,X",,,23,",,X",25.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/13/2011,10.74,",,W",1829,",,X",2031,",,W",0.44,",,X,2400",,,0,"T,,Z",0,",,X",,,85,",,X",55,",,X",,,100,",,X",240,",,X",,,25.9,",,X",38.9,",,X",,,,,1,",,X",1,",,X",1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/14/2011,11.41,",,W",1315,",,X",1646,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,82,",,X",53,",,X",,,320,",,X",270,",,X",,,23,",,X",30,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/15/2011,6.49,",,W",2311,",,X",2310,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,86,",,X",52,",,X",,,330,",,X",330,",,X",,,23,",,X",29.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/16/2011,13.42,",,W",1946,",,X",1958,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,88,",,X",55,",,X",,,20,",,X",30,",,X",,,36.9,",,X",46.1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/17/2011,7.16,",,W",1234,",,X",1234,",,W",0.05,",,X,2400",,,0,",,X",0,",,X",,,74,",,X",52,",,X",,,290,",,Z",290,",,X",,,17,",,Z",23.9,",,Z",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/18/2011,8.5,",,W",1610,",,X",1612,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,83,",,X",49,",,X",,,350,",,X",330,",,X",,,23,",,X",25.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/19/2011,12.3,",,W",1723,",,X",1404,",,W",0.5,",,X,2400",,,0,",,X",0,",,X",,,81,",,X",53,",,X",,,20,",,X",110,",,X",,,28,",,X",33.1,",,X",1,",,W",,,1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/20/2011,15.66,",,W",1507,",,X",1522,",,W",1.05,",,X,2400",,,0,",,X",0,",,X",,,66,",,X",49,",,X",,,350,",,X",350,",,X",,,34.9,",,X",40,",,X",1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/21/2011,9.84,",,W",158,",,X",158,",,W",0.02,",,X,2400",,,0,",,X",0,",,X",,,76,",,X",53,",,X",,,310,",,X",310,",,X",,,23,",,X",30,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/22/2011,6.49,",,W",2349,",,X",1416,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,80,",,X",48,",,X",,,190,",,X",80,",,X",,,12.1,",,X",15,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/23/2011,9.84,",,W",1512,",,X",1527,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,88,",,X",54,",,X",,,40,",,X",60,",,X",,,23,",,X",25.9,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/24/2011,8.28,",,W",1809,",,X",213,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,88,",,X",58,",,X",,,150,",,X",160,",,X",,,16.1,",,X",21,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/25/2011,10.07,",,W",2257,",,X",2256,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,87,",,X",59,",,X",,,190,",,X",190,",,X",,,21,",,X",25.1,",,X",1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/26/2011,10.51,",,W",2349,",,X",2351,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,92,",,X",61,",,X",,,30,",,X",20,",,X",,,29.1,",,X",36.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/27/2011,9.62,",,W",10,",,X",1549,",,W",0.24,",,X,2400",,,0,",,X",0,",,X",,,82,",,X",55,",,X",,,30,",,X",200,",,X",,,29.1,",,X",46.1,",,X",,,,,1,",,X",,,,,,,,,1,",,W",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/28/2011,10.51,",,W",334,",,X",2117,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,96,",,X",56,",,X",,,180,",,X",200,",,X",,,21.9,",,X",32,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/29/2011,10.29,",,W",1449,",,X",1449,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,96,",,X",60,",,X",,,190,",,X",200,",,X",,,48.1,",,X",72,",,X",,,,,1,",,X",,,,,,,1,",,X",1,",,W",,,,,1,",,X",,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,6/30/2011,9.84,",,W",1503,",,X",1503,",,W",0.09,",,X,2400",,,0,",,X",0,",,X",,,90,",,X",58,",,X",,,250,",,X",240,",,X",,,36.9,",,X",45,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/1/2011,8.72,",,W",354,",,X",1436,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,85,",,X",56,",,X",,,220,",,X",110,",,X",,,16.1,",,X",19.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/2/2011,7.83,",,W",1636,",,X",2111,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,89,",,X",57,",,X",,,260,",,X",160,",,X",,,21.9,",,X",29.1,",,X",1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/3/2011,9.84,",,W",1533,",,X",1530,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,96,",,X",57,",,X",,,340,",,X",350,",,X",,,31.1,",,X",38,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/4/2011,10.51,",,W",1812,",,X",1805,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,99,",,X",59,",,X",,,360,",,X",360,",,X",,,30,",,X",38,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/5/2011,9.62,",,W",1643,",,X",1654,",,W",0.03,",,X,2400",,,0,",,X",0,",,X",,,89,",,X",63,",,X",,,340,",,X",350,",,X",,,33.1,",,X",38,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/6/2011,7.16,",,W",1634,",,X",1632,",,W",0.33,",,X,2400",,,0,"T,,X",0,",,X",,,87,",,X",61,",,X",,,320,",,X",320,",,X",,,32,",,X",38,",,X",1,",,W",,,1,",,X",1,",,X",1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/7/2011,10.29,",,W",1706,",,X",1621,",,W",1.04,",,X,2400",,,0,",,X",0,",,X",,,86,",,X",58,",,X",,,160,",,X",240,",,X",,,25.1,",,X",46.1,",,X",1,",,W",,,1,",,X",,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/8/2011,11.86,",,W",1305,",,X",1305,",,W",0.36,",,X,2400",,,0,",,X",0,",,X",,,90,",,X",61,",,X",,,280,",,X",290,",,X",,,48.1,",,X",59.1,",,X",1,",,W",,,1,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/9/2011,11.41,",,W",1922,",,X",1923,",,W",0.02,",,X,2400",,,0,",,X",0,",,X",,,87,",,X",62,",,X",,,250,",,X",250,",,X",,,30,",,X",30,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/10/2011,11.18,",,W",1407,",,X",1547,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,87,",,X",61,",,X",,,340,",,X",170,",,X",,,25.1,",,X",31.1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/11/2011,7.38,",,W",1620,",,X",1619,",,W",0.22,",,X,2400",,,0,",,X",0,",,X",,,88,",,X",60,",,X",,,220,",,X",220,",,X",,,23.9,",,X",29.1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/12/2011,6.93,",,W",2055,",,X",2055,",,W",0.16,",,X,2400",,,0,",,X",0,",,X",,,81,",,X",58,",,X",,,250,",,X",260,",,X",,,45,",,X",66,",,X",1,",,W",,,1,",,X",,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/13/2011,9.62,",,W",2031,",,X",2030,",,W",1.03,",,X,2400",,,0,"T,,X",0,",,X",,,84,",,X",59,",,X",,,210,",,X",210,",,X",,,51,",,X",59.1,",,X",1,",,W",,,1,",,X",,,1,",,W",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/14/2011,10.29,",,W",1502,",,X",1501,",,W",0.01,",,X,2400",,,0,"T,,Z",0,",,X",,,88,",,X",58,",,X",,,290,",,X",300,",,X",,,47,",,X",68,",,X",,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/15/2011,6.71,",,W",1943,",,X",1942,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,90,",,X",59,",,X",,,290,",,X",280,",,X",,,29.1,",,X",38,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/16/2011,7.16,",,W",1625,",,X",1429,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,92,",,X",58,",,X",,,330,",,X",300,",,X",,,23,",,X",36.9,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/17/2011,8.5,",,W",1557,",,X",1556,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,94,",,X",64,",,X",,,160,",,X",160,",,X",,,21.9,",,X",28,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/18/2011,6.93,",,W",2234,",,X",2233,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,95,",,X",65,",,X",,,320,",,X",330,",,X",,,19.9,",,X",23,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/19/2011,6.71,",,W",1657,",,X",1656,",,W",0.16,",,X,2400",,,0,"T,,Z",0,",,X",,,95,",,X",60,",,X",,,260,",,X",250,",,X",,,36.9,",,X",45,",,X",,,,,1,",,X",1,",,X",1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/20/2011,8.95,",,W",2251,",,X",2250,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,92,",,X",64,",,X",,,140,",,X",140,",,X",,,21.9,",,X",25.9,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/21/2011,10.74,",,W",1443,",,X",1443,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,92,",,X",59,",,X",,,210,",,X",220,",,X",,,34.9,",,X",40,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/22/2011,10.07,",,W",2354,",,X",2215,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,96,",,X",58,",,X",,,220,",,X",170,",,X",,,21,",,X",28,",,X",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/23/2011,10.07,",,W",1815,",,X",1814,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,95,",,X",64,",,X",,,150,",,X",150,",,X",,,23.9,",,X",38,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/24/2011,9.84,",,W",1512,",,X",1511,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,94,",,X",63,",,X",,,160,",,X",150,",,X",,,33.1,",,X",38.9,",,X",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/25/2011,13.87,",,W",1852,",,X",1853,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,95,",,X",58,",,X",,,190,",,X",190,",,X",,,29.1,",,X",36,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/26/2011,10.96,",,W",1738,",,X",1732,",,W",0.05,",,X,2400",,,0,",,X",0,",,X",,,91,",,X",66,",,X",,,240,",,X",250,",,X",,,36,",,X",46.1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/27/2011,10.74,",,W",1856,",,X",1856,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,90,",,X",63,",,X",,,290,",,X",280,",,X",,,23,",,X",29.1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/28/2011,10.51,",,W",1311,",,X",1403,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,90,",,X",60,",,X",,,40,",,X",20,",,X",,,21,",,X",29.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/29/2011,9.84,",,W",1644,",,X",1644,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,92,",,X",61,",,X",,,170,",,X",180,",,X",,,25.1,",,X",30,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/30/2011,10.51,",,W",1712,",,X",1714,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,95,",,X",65,",,X",,,130,",,X",130,",,X",,,25.9,",,X",32,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,7/31/2011,9.4,",,W",1610,",,X",1504,",,W",0,",,X,2400",,,0,",,X",0,",,X",,,99,",,X",66,",,X",,,150,",,X",150,",,X",,,23,",,X",30,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,8/1/2011,7.61,",,W",1504,",,X",1503,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,94,",,X",65,",,X",,,270,",,X",270,",,X",,,23,",,X",30,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,8/2/2011,10.29,",,W",2320,",,X",2154,",,W",0,"T,,X,2400",,,0,",,X",0,",,X",,,83,",,X",63,",,X",,,200,",,X",210,",,X",,,19.9,",,X",23.9,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,8/3/2011,7.83,",,W",1832,",,X",1831,",,W",0.27,",,X,2400",,,0,",,X",0,",,X",,,88,",,X",63,",,X",,,330,",,X",320,",,X",,,36.9,",,X",45,",,X",1,",,W",,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
